_mock_label,post_date,value_date,description,transaction_type,amount,running_balance,bank_reference,eft_trace
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-23,2024-01-23,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240122,CREDIT,48.37,36103.46,REF1641553,EFT-TENNCARE-20240122
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-24,2024-01-24,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240122,CREDIT,69.75,36173.21,REF4521267,EFT-BCBSTN-20240122
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-24,2024-01-24,ACH CREDIT PAYER REMIT EFT-CIGNA-20240122,CREDIT,65.66,36238.87,REF8682464,EFT-CIGNA-20240122
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-24,2024-01-24,ACH CREDIT PAYER REMIT EFT-MCARE-20240122,CREDIT,101.63,36340.5,REF1780364,EFT-MCARE-20240122
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-24,2024-01-24,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240122,CREDIT,31.61,36372.11,REF4137237,EFT-TENNCARE-20240122
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-25,2024-01-25,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240122,CREDIT,154.23,36526.34,REF2713150,EFT-BCBSTN-20240122
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-25,2024-01-25,ACH CREDIT PAYER REMIT EFT-CIGNA-20240122,CREDIT,58.9,36585.24,REF1258453,EFT-CIGNA-20240122
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-25,2024-01-25,ACH CREDIT PAYER REMIT EFT-MCARE-20240122,CREDIT,155.74,36740.98,REF9532233,EFT-MCARE-20240122
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-25,2024-01-25,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240122,CREDIT,4.28,36745.26,REF4892034,EFT-TENNCARE-20240122
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-25,2024-01-25,ACH CREDIT PAYER REMIT EFT-UHC-20240122,CREDIT,64.97,36810.23,REF8816435,EFT-UHC-20240122
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-26,2024-01-26,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240122,CREDIT,135.19,36945.42,REF7935901,EFT-BCBSTN-20240122
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-26,2024-01-26,ACH CREDIT PAYER REMIT EFT-CIGNA-20240122,CREDIT,61.59,37007.01,REF2040303,EFT-CIGNA-20240122
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-26,2024-01-26,ACH CREDIT PAYER REMIT EFT-UHC-20240122,CREDIT,74.96,37081.97,REF3617008,EFT-UHC-20240122
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-27,2024-01-27,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240122,CREDIT,155.95,37237.92,REF5913637,EFT-BCBSTN-20240122
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-27,2024-01-27,ACH CREDIT PAYER REMIT EFT-CIGNA-20240122,CREDIT,172.42,37410.34,REF4021113,EFT-CIGNA-20240122
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-27,2024-01-27,ACH CREDIT PAYER REMIT EFT-MCARE-20240122,CREDIT,25.21,37435.55,REF6823921,EFT-MCARE-20240122
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-27,2024-01-27,ACH CREDIT PAYER REMIT EFT-UHC-20240122,CREDIT,19.17,37454.72,REF7982506,EFT-UHC-20240122
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-28,2024-01-28,ACH CREDIT PAYER REMIT EFT-MCARE-20240122,CREDIT,161.25,37615.97,REF7458561,EFT-MCARE-20240122
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-28,2024-01-28,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240122,CREDIT,35.98,37651.95,REF3774306,EFT-TENNCARE-20240122
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-29,2024-01-29,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240129,CREDIT,83.78,37735.73,REF7405135,EFT-BCBSTN-20240129
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-29,2024-01-29,ACH CREDIT PAYER REMIT EFT-CIGNA-20240129,CREDIT,46.95,37782.68,REF9829670,EFT-CIGNA-20240129
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-29,2024-01-29,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240129,CREDIT,76.47,37859.15,REF7997977,EFT-TENNCARE-20240129
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-29,2024-01-29,ACH CREDIT PAYER REMIT EFT-UHC-20240129,CREDIT,17.35,37876.5,REF1666810,EFT-UHC-20240129
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-30,2024-01-30,ACH CREDIT PAYER REMIT EFT-MCARE-20240129,CREDIT,103.86,37980.36,REF5403767,EFT-MCARE-20240129
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-30,2024-01-30,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240129,CREDIT,36.57,38016.93,REF4886723,EFT-TENNCARE-20240129
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-30,2024-01-30,ACH CREDIT PAYER REMIT EFT-UHC-20240129,CREDIT,92.76,38109.69,REF7151906,EFT-UHC-20240129
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-31,2024-01-31,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240129,CREDIT,113.99,38223.68,REF3655384,EFT-BCBSTN-20240129
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-31,2024-01-31,ACH CREDIT PAYER REMIT EFT-CIGNA-20240129,CREDIT,149.71,38373.39,REF9107622,EFT-CIGNA-20240129
MOCK_RAD_GROUP_DEMO_ONLY,2024-01-31,2024-01-31,ACH CREDIT PAYER REMIT EFT-UHC-20240129,CREDIT,60.56,38433.95,REF5969095,EFT-UHC-20240129
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-01,2024-02-01,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240129,CREDIT,159.59,38593.54,REF5490822,EFT-BCBSTN-20240129
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-01,2024-02-01,ACH CREDIT PAYER REMIT EFT-MCARE-20240129,CREDIT,70.91,38664.45,REF2865970,EFT-MCARE-20240129
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-01,2024-02-01,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240129,CREDIT,19.88,38684.33,REF3762485,EFT-TENNCARE-20240129
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-01,2024-02-01,ACH CREDIT PAYER REMIT EFT-UHC-20240129,CREDIT,219.49,38903.82,REF2980864,EFT-UHC-20240129
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-02,2024-02-02,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240129,CREDIT,132.66,39036.48,REF8854193,EFT-BCBSTN-20240129
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-02,2024-02-02,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240129,CREDIT,17.85,39054.33,REF2605478,EFT-TENNCARE-20240129
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-03,2024-02-03,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240129,CREDIT,88.05,39142.38,REF1088008,EFT-BCBSTN-20240129
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-03,2024-02-03,ACH CREDIT PAYER REMIT EFT-CIGNA-20240129,CREDIT,130.09,39272.47,REF1383924,EFT-CIGNA-20240129
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-03,2024-02-03,ACH CREDIT PAYER REMIT EFT-MCARE-20240129,CREDIT,31.41,39303.88,REF6677953,EFT-MCARE-20240129
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-03,2024-02-03,ACH CREDIT PAYER REMIT EFT-UHC-20240129,CREDIT,114.18,39418.06,REF1966243,EFT-UHC-20240129
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-04,2024-02-04,ACH CREDIT PAYER REMIT EFT-MCARE-20240129,CREDIT,70.74,39488.8,REF3564338,EFT-MCARE-20240129
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-04,2024-02-04,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240129,CREDIT,19.88,39508.68,REF6588602,EFT-TENNCARE-20240129
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-04,2024-02-04,ACH CREDIT PAYER REMIT EFT-UHC-20240129,CREDIT,62.77,39571.45,REF7255082,EFT-UHC-20240129
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-05,2024-02-05,ACH CREDIT PAYER REMIT EFT-MCARE-20240205,CREDIT,129.05,39700.5,REF5435690,EFT-MCARE-20240205
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-05,2024-02-05,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240205,CREDIT,29.24,39729.74,REF4096120,EFT-TENNCARE-20240205
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-05,2024-02-05,ACH CREDIT PAYER REMIT EFT-UHC-20240205,CREDIT,67.44,39797.18,REF1106093,EFT-UHC-20240205
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-06,2024-02-06,ACH CREDIT PAYER REMIT EFT-CIGNA-20240205,CREDIT,178.82,39976.0,REF2421559,EFT-CIGNA-20240205
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-06,2024-02-06,ACH CREDIT PAYER REMIT EFT-MCARE-20240205,CREDIT,161.29,40137.29,REF2540744,EFT-MCARE-20240205
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-07,2024-02-07,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240205,CREDIT,264.08,40401.37,REF5432111,EFT-BCBSTN-20240205
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-07,2024-02-07,ACH CREDIT PAYER REMIT EFT-MCARE-20240205,CREDIT,103.07,40504.44,REF4481659,EFT-MCARE-20240205
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-07,2024-02-07,ACH CREDIT PAYER REMIT EFT-SELFPAY-20240205,CREDIT,14.61,40519.05,REF8143955,EFT-SELFPAY-20240205
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-07,2024-02-07,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240205,CREDIT,4.01,40523.06,REF4816753,EFT-TENNCARE-20240205
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-08,2024-02-08,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240205,CREDIT,472.22,40995.28,REF6982454,EFT-BCBSTN-20240205
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-08,2024-02-08,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240205,CREDIT,20.28,41015.56,REF5992796,EFT-TENNCARE-20240205
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-08,2024-02-08,ACH CREDIT PAYER REMIT EFT-UHC-20240205,CREDIT,132.72,41148.28,REF7742881,EFT-UHC-20240205
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-09,2024-02-09,ACH CREDIT PAYER REMIT EFT-CIGNA-20240205,CREDIT,136.88,41285.16,REF6943172,EFT-CIGNA-20240205
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-09,2024-02-09,ACH CREDIT PAYER REMIT EFT-MCARE-20240205,CREDIT,49.83,41334.99,REF3988300,EFT-MCARE-20240205
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-09,2024-02-09,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240205,CREDIT,33.97,41368.96,REF9451365,EFT-TENNCARE-20240205
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-10,2024-02-10,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240205,CREDIT,66.49,41435.45,REF5089747,EFT-BCBSTN-20240205
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-10,2024-02-10,ACH CREDIT PAYER REMIT EFT-MCARE-20240205,CREDIT,133.29,41568.74,REF7435199,EFT-MCARE-20240205
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-11,2024-02-11,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240205,CREDIT,95.63,41664.37,REF1118327,EFT-BCBSTN-20240205
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-11,2024-02-11,ACH CREDIT PAYER REMIT EFT-CIGNA-20240205,CREDIT,175.19,41839.56,REF7075762,EFT-CIGNA-20240205
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-11,2024-02-11,ACH CREDIT PAYER REMIT EFT-MCARE-20240205,CREDIT,151.23,41990.79,REF9345873,EFT-MCARE-20240205
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-12,2024-02-12,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240212,CREDIT,133.11,42123.9,REF9954288,EFT-BCBSTN-20240212
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-12,2024-02-12,ACH CREDIT PAYER REMIT EFT-MCARE-20240212,CREDIT,5.6,42129.5,REF4379669,EFT-MCARE-20240212
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-12,2024-02-12,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240212,CREDIT,24.92,42154.42,REF4464132,EFT-TENNCARE-20240212
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-13,2024-02-13,ACH CREDIT PAYER REMIT EFT-CIGNA-20240212,CREDIT,47.81,42202.23,REF1130776,EFT-CIGNA-20240212
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-13,2024-02-13,ACH CREDIT PAYER REMIT EFT-MCARE-20240212,CREDIT,79.03,42281.26,REF9152631,EFT-MCARE-20240212
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-13,2024-02-13,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240212,CREDIT,17.98,42299.24,REF8025771,EFT-TENNCARE-20240212
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-14,2024-02-14,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240212,CREDIT,132.85,42432.09,REF2507825,EFT-BCBSTN-20240212
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-14,2024-02-14,ACH CREDIT PAYER REMIT EFT-CIGNA-20240212,CREDIT,104.61,42536.7,REF2842907,EFT-CIGNA-20240212
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-14,2024-02-14,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240212,CREDIT,21.23,42557.93,REF5008055,EFT-TENNCARE-20240212
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-15,2024-02-15,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240212,CREDIT,123.6,42681.53,REF8889005,EFT-BCBSTN-20240212
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-15,2024-02-15,ACH CREDIT PAYER REMIT EFT-MCARE-20240212,CREDIT,90.89,42772.42,REF1775397,EFT-MCARE-20240212
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-16,2024-02-16,ACH CREDIT PAYER REMIT EFT-CIGNA-20240212,CREDIT,121.03,42893.45,REF1151092,EFT-CIGNA-20240212
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-16,2024-02-16,ACH CREDIT PAYER REMIT EFT-MCARE-20240212,CREDIT,105.26,42998.71,REF3674179,EFT-MCARE-20240212
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-16,2024-02-16,ACH CREDIT PAYER REMIT EFT-SELFPAY-20240212,CREDIT,7.52,43006.23,REF8783383,EFT-SELFPAY-20240212
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-16,2024-02-16,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240212,CREDIT,24.95,43031.18,REF4316456,EFT-TENNCARE-20240212
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-17,2024-02-17,ACH CREDIT PAYER REMIT EFT-MCARE-20240212,CREDIT,130.52,43161.7,REF1986801,EFT-MCARE-20240212
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-17,2024-02-17,ACH CREDIT PAYER REMIT EFT-SELFPAY-20240212,CREDIT,34.74,43196.44,REF2188943,EFT-SELFPAY-20240212
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-18,2024-02-18,ACH CREDIT PAYER REMIT EFT-CIGNA-20240212,CREDIT,244.29,43440.73,REF2196419,EFT-CIGNA-20240212
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-18,2024-02-18,ACH CREDIT PAYER REMIT EFT-MCARE-20240212,CREDIT,24.73,43465.46,REF5617026,EFT-MCARE-20240212
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-18,2024-02-18,ACH CREDIT PAYER REMIT EFT-SELFPAY-20240212,CREDIT,1.19,43466.65,REF9651107,EFT-SELFPAY-20240212
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-18,2024-02-18,ACH CREDIT PAYER REMIT EFT-UHC-20240212,CREDIT,96.2,43562.85,REF3607492,EFT-UHC-20240212
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-18,2024-02-18,ACCOUNT ANALYSIS FEE,DEBIT,-147.88,43414.97,REF4094750,
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-18,2024-02-18,BOOK TRANSFER TO OPERATING 8841,DEBIT,-6411.13,37003.84,REF6115517,
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-19,2024-02-19,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240219,CREDIT,131.88,37135.72,REF9948109,EFT-BCBSTN-20240219
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-19,2024-02-19,ACH CREDIT PAYER REMIT EFT-CIGNA-20240219,CREDIT,54.19,37189.91,REF3019791,EFT-CIGNA-20240219
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-19,2024-02-19,ACH CREDIT PAYER REMIT EFT-MCARE-20240219,CREDIT,25.65,37215.56,REF8586883,EFT-MCARE-20240219
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-19,2024-02-19,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240219,CREDIT,25.12,37240.68,REF3754345,EFT-TENNCARE-20240219
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-19,2024-02-19,ACH CREDIT PAYER REMIT EFT-UHC-20240219,CREDIT,301.22,37541.9,REF2671552,EFT-UHC-20240219
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-20,2024-02-20,ACH CREDIT PAYER REMIT EFT-MCARE-20240219,CREDIT,22.64,37564.54,REF4163417,EFT-MCARE-20240219
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-21,2024-02-21,ACH CREDIT PAYER REMIT EFT-CIGNA-20240219,CREDIT,111.36,37675.9,REF2127901,EFT-CIGNA-20240219
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-21,2024-02-21,ACH CREDIT PAYER REMIT EFT-MCARE-20240219,CREDIT,69.98,37745.88,REF9573768,EFT-MCARE-20240219
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-22,2024-02-22,ACH CREDIT PAYER REMIT EFT-MCARE-20240219,CREDIT,60.38,37806.26,REF9556611,EFT-MCARE-20240219
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-22,2024-02-22,ACH CREDIT PAYER REMIT EFT-UHC-20240219,CREDIT,151.68,37957.94,REF6852192,EFT-UHC-20240219
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-22,2024-02-22,INTEREST CREDIT,CREDIT,18.42,37976.36,REF1562104,
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-23,2024-02-23,ACH CREDIT PAYER REMIT EFT-CIGNA-20240219,CREDIT,77.1,38053.46,REF2310796,EFT-CIGNA-20240219
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-23,2024-02-23,ACH CREDIT PAYER REMIT EFT-MCARE-20240219,CREDIT,19.56,38073.02,REF5063010,EFT-MCARE-20240219
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-24,2024-02-24,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240219,CREDIT,461.65,38534.67,REF6995716,EFT-BCBSTN-20240219
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-24,2024-02-24,ACH CREDIT PAYER REMIT EFT-MCARE-20240219,CREDIT,97.93,38632.6,REF4410925,EFT-MCARE-20240219
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-24,2024-02-24,ACH CREDIT PAYER REMIT EFT-UHC-20240219,CREDIT,117.63,38750.23,REF7861994,EFT-UHC-20240219
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-25,2024-02-25,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240219,CREDIT,220.14,38970.37,REF5055069,EFT-BCBSTN-20240219
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-25,2024-02-25,ACH CREDIT PAYER REMIT EFT-CIGNA-20240219,CREDIT,278.12,39248.49,REF1837533,EFT-CIGNA-20240219
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-25,2024-02-25,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240219,CREDIT,24.89,39273.38,REF6858560,EFT-TENNCARE-20240219
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-26,2024-02-26,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240226,CREDIT,118.27,39391.65,REF5818405,EFT-BCBSTN-20240226
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-26,2024-02-26,ACH CREDIT PAYER REMIT EFT-UHC-20240226,CREDIT,18.99,39410.64,REF6843019,EFT-UHC-20240226
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-27,2024-02-27,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240226,CREDIT,196.22,39606.86,REF3640104,EFT-BCBSTN-20240226
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-27,2024-02-27,ACH CREDIT PAYER REMIT EFT-CIGNA-20240226,CREDIT,134.54,39741.4,REF3213673,EFT-CIGNA-20240226
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-27,2024-02-27,ACH CREDIT PAYER REMIT EFT-MCARE-20240226,CREDIT,40.52,39781.92,REF6767332,EFT-MCARE-20240226
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-27,2024-02-27,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240226,CREDIT,28.92,39810.84,REF6980266,EFT-TENNCARE-20240226
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-28,2024-02-28,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240226,CREDIT,342.73,40153.57,REF9205002,EFT-BCBSTN-20240226
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-28,2024-02-28,ACH CREDIT PAYER REMIT EFT-UHC-20240226,CREDIT,66.39,40219.96,REF1250874,EFT-UHC-20240226
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-29,2024-02-29,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240226,CREDIT,240.47,40460.43,REF7204889,EFT-BCBSTN-20240226
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-29,2024-02-29,ACH CREDIT PAYER REMIT EFT-CIGNA-20240226,CREDIT,200.43,40660.86,REF1278631,EFT-CIGNA-20240226
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-29,2024-02-29,ACH CREDIT PAYER REMIT EFT-MCARE-20240226,CREDIT,143.47,40804.33,REF2719905,EFT-MCARE-20240226
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-29,2024-02-29,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240226,CREDIT,56.36,40860.69,REF8143692,EFT-TENNCARE-20240226
MOCK_RAD_GROUP_DEMO_ONLY,2024-02-29,2024-02-29,ACH CREDIT PAYER REMIT EFT-UHC-20240226,CREDIT,191.43,41052.12,REF1044207,EFT-UHC-20240226
MOCK_RAD_GROUP_DEMO_ONLY,2024-03-01,2024-03-01,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240226,CREDIT,321.09,41373.21,REF4876668,EFT-BCBSTN-20240226
MOCK_RAD_GROUP_DEMO_ONLY,2024-03-01,2024-03-01,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240226,CREDIT,13.06,41386.27,REF5956045,EFT-TENNCARE-20240226
MOCK_RAD_GROUP_DEMO_ONLY,2024-03-01,2024-03-01,ACH CREDIT PAYER REMIT EFT-UHC-20240226,CREDIT,182.07,41568.34,REF2953296,EFT-UHC-20240226
MOCK_RAD_GROUP_DEMO_ONLY,2024-03-02,2024-03-02,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240226,CREDIT,16.9,41585.24,REF1988514,EFT-BCBSTN-20240226
MOCK_RAD_GROUP_DEMO_ONLY,2024-03-02,2024-03-02,ACH CREDIT PAYER REMIT EFT-MCARE-20240226,CREDIT,97.5,41682.74,REF3141847,EFT-MCARE-20240226
MOCK_RAD_GROUP_DEMO_ONLY,2024-03-02,2024-03-02,ACH CREDIT PAYER REMIT EFT-UHC-20240226,CREDIT,119.51,41802.25,REF1634693,EFT-UHC-20240226
MOCK_RAD_GROUP_DEMO_ONLY,2024-03-03,2024-03-03,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240226,CREDIT,128.25,41930.5,REF5588684,EFT-BCBSTN-20240226
MOCK_RAD_GROUP_DEMO_ONLY,2024-03-03,2024-03-03,ACH CREDIT PAYER REMIT EFT-CIGNA-20240226,CREDIT,126.13,42056.63,REF1966168,EFT-CIGNA-20240226
MOCK_RAD_GROUP_DEMO_ONLY,2024-03-03,2024-03-03,ACH CREDIT PAYER REMIT EFT-MCARE-20240226,CREDIT,121.04,42177.67,REF5752554,EFT-MCARE-20240226
MOCK_RAD_GROUP_DEMO_ONLY,2024-03-03,2024-03-03,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240226,CREDIT,16.32,42193.99,REF7999426,EFT-TENNCARE-20240226
MOCK_RAD_GROUP_DEMO_ONLY,2024-03-04,2024-03-04,ACH CREDIT PAYER REMIT EFT-CIGNA-20240304,CREDIT,254.28,42448.27,REF8573305,EFT-CIGNA-20240304
MOCK_RAD_GROUP_DEMO_ONLY,2024-03-04,2024-03-04,ACH CREDIT PAYER REMIT EFT-MCARE-20240304,CREDIT,148.13,42596.4,REF6969236,EFT-MCARE-20240304
MOCK_RAD_GROUP_DEMO_ONLY,2024-03-04,2024-03-04,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240304,CREDIT,28.06,42624.46,REF5662360,EFT-TENNCARE-20240304
MOCK_RAD_GROUP_DEMO_ONLY,2024-03-04,2024-03-04,ACH CREDIT PAYER REMIT EFT-UHC-20240304,CREDIT,103.96,42728.42,REF8067655,EFT-UHC-20240304
MOCK_RAD_GROUP_DEMO_ONLY,2024-03-05,2024-03-05,ACH CREDIT PAYER REMIT EFT-BCBSTN-20240304,CREDIT,166.83,42895.25,REF6741617,EFT-BCBSTN-20240304
MOCK_RAD_GROUP_DEMO_ONLY,2024-03-05,2024-03-05,ACH CREDIT PAYER REMIT EFT-CIGNA-20240304,CREDIT,108.42,43003.67,REF5792555,EFT-CIGNA-20240304
MOCK_RAD_GROUP_DEMO_ONLY,2024-03-05,2024-03-05,ACH CREDIT PAYER REMIT EFT-MCARE-20240304,CREDIT,114.31,43117.98,REF1011699,EFT-MCARE-20240304
MOCK_RAD_GROUP_DEMO_ONLY,2024-03-05,2024-03-05,ACH CREDIT PAYER REMIT EFT-TENNCARE-20240304,CREDIT,14.12,43132.1,REF7277755,EFT-TENNCARE-20240304
MOCK_RAD_GROUP_DEMO_ONLY,2024-03-05,2024-03-05,ACH CREDIT PAYER REMIT EFT-UHC-20240304,CREDIT,129.57,43261.67,REF5147000,EFT-UHC-20240304
