deposit_date,eft_trace,amount,description
2025-06-23,EFT20250623036,731.11,PAYER EFT
2025-06-24,EFT20250624003,215.9,PAYER EFT
2025-06-24,EFT20250624019,119.24,PAYER EFT
2025-06-24,EFT20250624022,23.94,PAYER EFT
2025-06-24,EFT20250624026,77.27,PAYER EFT
2025-06-24,EFT20250624033,165.05,PAYER EFT
2025-06-25,EFT20250625001,109.83,PAYER EFT
2025-06-25,EFT20250625003,113.23,PAYER EFT
2025-06-25,EFT20250625004,59.36,PAYER EFT
2025-06-25,EFT20250625005,119.24,PAYER EFT
2025-06-25,EFT20250625008,62.34,PAYER EFT
2025-06-25,EFT20250625009,580.74,PAYER EFT
2025-06-25,EFT20250625013,99.25,PAYER EFT
2025-06-25,EFT20250625020,352.62,PAYER EFT
2025-06-25,EFT20250625022,327.39,PAYER EFT
2025-06-25,EFT20250625024,30.81,PAYER EFT
2025-06-25,EFT20250625030,352.62,PAYER EFT
2025-06-25,EFT20250625032,48.2,PAYER EFT
2025-06-25,EFT20250625033,485.25,PAYER EFT
2025-06-25,EFT20250625036,55.51,PAYER EFT
2025-06-25,EFT20250625037,115.33,PAYER EFT
2025-06-26,EFT20250626001,44.41,PAYER EFT
2025-06-26,EFT20250626003,85.4,PAYER EFT
2025-06-26,EFT20250626004,227.66,PAYER EFT
2025-06-26,EFT20250626007,64.7,PAYER EFT
2025-06-26,EFT20250626009,148.81,PAYER EFT
2025-06-26,EFT20250626013,39.7,PAYER EFT
2025-06-26,EFT20250626017,23.94,PAYER EFT
2025-06-26,EFT20250626018,342.04,PAYER EFT
2025-06-26,EFT20250626019,31.6,PAYER EFT
2025-06-26,EFT20250626020,62.11,PAYER EFT
2025-06-26,EFT20250626021,520.31,PAYER EFT
2025-06-26,EFT20250626022,460.82,PAYER EFT
2025-06-26,EFT20250626024,29.89,PAYER EFT
2025-06-26,EFT20250626029,119.57,PAYER EFT
2025-06-26,EFT20250626030,133.61,PAYER EFT
2025-06-26,EFT20250626033,245.54,PAYER EFT
2025-06-27,EFT20250627001,145.06,PAYER EFT
2025-06-27,EFT20250627003,113.23,PAYER EFT
2025-06-27,EFT20250627005,264.96,PAYER EFT
2025-06-27,EFT20250627014,62.11,PAYER EFT
2025-06-27,EFT20250627019,226.45,PAYER EFT
2025-06-27,EFT20250627023,45.29,PAYER EFT
2025-06-27,EFT20250627025,443.19,PAYER EFT
2025-06-27,EFT20250627026,971.22,PAYER EFT
2025-06-27,EFT20250627027,299.07,PAYER EFT
2025-06-27,EFT20250627029,148.81,PAYER EFT
2025-06-27,EFT20250627030,21.38,PAYER EFT
2025-06-27,EFT20250627032,17.58,PAYER EFT
2025-06-27,EFT20250627035,119.24,PAYER EFT
2025-06-27,EFT20250627037,186.01,PAYER EFT
2025-06-28,EFT20250628000,352.62,PAYER EFT
2025-06-28,EFT20250628001,407.93,PAYER EFT
2025-06-28,EFT20250628003,39.7,PAYER EFT
2025-06-28,EFT20250628005,318.32,PAYER EFT
2025-06-28,EFT20250628008,76.35,PAYER EFT
2025-06-28,EFT20250628012,144.34,PAYER EFT
2025-06-28,EFT20250628016,22.64,PAYER EFT
2025-06-28,EFT20250628018,64.7,PAYER EFT
2025-06-28,EFT20250628023,465.45,PAYER EFT
2025-06-28,EFT20250628024,304.98,PAYER EFT
2025-06-28,EFT20250628025,55.51,PAYER EFT
2025-06-28,EFT20250628027,160.71,PAYER EFT
2025-06-28,EFT20250628034,512.42,PAYER EFT
2025-06-28,EFT20250628035,81.99,PAYER EFT
2025-06-28,EFT20250628038,55.73,PAYER EFT
2025-06-29,EFT20250629001,12.84,PAYER EFT
2025-06-29,EFT20250629005,32.63,PAYER EFT
2025-06-29,EFT20250629009,282.1,PAYER EFT
2025-06-29,EFT20250629010,60.25,PAYER EFT
2025-06-29,EFT20250629013,564.65,PAYER EFT
2025-06-29,EFT20250629015,181.16,PAYER EFT
2025-06-29,EFT20250629023,44.97,PAYER EFT
2025-06-29,EFT20250629032,113.23,PAYER EFT
2025-06-29,EFT20250629038,42.06,PAYER EFT
2025-06-29,EFT20250629039,17.97,PAYER EFT
2025-06-30,EFT20250630000,426.76,PAYER EFT
2025-06-30,EFT20250630001,31.6,PAYER EFT
2025-06-30,EFT20250630005,83.98,PAYER EFT
2025-06-30,EFT20250630007,65.27,PAYER EFT
2025-06-30,EFT20250630008,148.81,PAYER EFT
2025-06-30,EFT20250630013,42.06,PAYER EFT
2025-06-30,EFT20250630014,186.01,PAYER EFT
2025-06-30,EFT20250630015,85.4,PAYER EFT
2025-06-30,EFT20250630020,226.45,PAYER EFT
2025-06-30,EFT20250630021,267.21,PAYER EFT
2025-06-30,EFT20250630026,352.62,PAYER EFT
2025-06-30,EFT20250630031,420.55,PAYER EFT
2025-06-30,EFT20250630032,60.25,PAYER EFT
2025-07-01,EFT20250701000,39.67,PAYER EFT
2025-07-01,EFT20250701003,88.34,PAYER EFT
2025-07-01,EFT20250701004,248.45,PAYER EFT
2025-07-01,EFT20250701007,352.62,PAYER EFT
2025-07-01,EFT20250701008,30.54,PAYER EFT
2025-07-01,EFT20250701012,51.76,PAYER EFT
2025-07-01,EFT20250701014,232.92,PAYER EFT
2025-07-01,EFT20250701039,99.25,PAYER EFT
2025-07-02,EFT20250702017,111.03,PAYER EFT
2025-07-02,EFT20250702024,40.79,PAYER EFT
2025-07-02,EFT20250702026,88.82,PAYER EFT
2025-07-02,EFT20250702032,40.11,PAYER EFT
2025-07-02,EFT20250702033,90.58,PAYER EFT
2025-07-02,EFT20250702035,113.23,PAYER EFT
2025-07-03,EFT20250703000,49.69,PAYER EFT
2025-07-03,EFT20250703005,186.01,PAYER EFT
2025-07-03,EFT20250703007,186.01,PAYER EFT
2025-07-03,EFT20250703010,24.43,PAYER EFT
2025-07-03,EFT20250703012,119.57,PAYER EFT
2025-07-03,EFT20250703017,79.4,PAYER EFT
2025-07-03,EFT20250703020,40.79,PAYER EFT
2025-07-03,EFT20250703030,262.04,PAYER EFT
2025-07-03,EFT20250703031,180.43,PAYER EFT
2025-07-03,EFT20250703033,47.23,PAYER EFT
2025-07-03,EFT20250703035,29.89,PAYER EFT
2025-07-03,EFT20250703036,49.87,PAYER EFT
2025-07-04,EFT20250704000,62.11,PAYER EFT
2025-07-04,EFT20250704001,45.81,PAYER EFT
2025-07-04,EFT20250704005,34.16,PAYER EFT
2025-07-04,EFT20250704008,146.06,PAYER EFT
2025-07-04,EFT20250704009,174.9,PAYER EFT
2025-07-04,EFT20250704011,54.91,PAYER EFT
2025-07-04,EFT20250704014,66.8,PAYER EFT
2025-07-04,EFT20250704020,40.79,PAYER EFT
2025-07-04,EFT20250704021,42.29,PAYER EFT
2025-07-04,EFT20250704024,27.33,PAYER EFT
2025-07-04,EFT20250704031,420.55,PAYER EFT
2025-07-04,EFT20250704032,388.38,PAYER EFT
2025-07-04,EFT20250704036,111.03,PAYER EFT
2025-07-05,EFT20250705008,88.82,PAYER EFT
2025-07-05,EFT20250705012,407.93,PAYER EFT
2025-07-05,EFT20250705018,141.43,PAYER EFT
2025-07-05,EFT20250705024,44.16,PAYER EFT
2025-07-05,EFT20250705027,144.34,PAYER EFT
2025-07-05,EFT20250705028,250.77,PAYER EFT
2025-07-05,EFT20250705030,30.54,PAYER EFT
2025-07-05,EFT20250705031,84.11,PAYER EFT
2025-07-06,EFT20250706003,98.34,PAYER EFT
2025-07-06,EFT20250706004,20.7,PAYER EFT
2025-07-06,EFT20250706012,181.16,PAYER EFT
2025-07-06,EFT20250706013,58.63,PAYER EFT
2025-07-06,EFT20250706015,121.88,PAYER EFT
2025-07-06,EFT20250706020,47.83,PAYER EFT
2025-07-06,EFT20250706023,79.4,PAYER EFT
2025-07-06,EFT20250706032,81.59,PAYER EFT
2025-07-06,EFT20250706037,52.15,PAYER EFT
2025-07-07,EFT20250707004,58.63,PAYER EFT
2025-07-07,EFT20250707007,113.23,PAYER EFT
2025-07-07,EFT20250707010,47.83,PAYER EFT
2025-07-07,EFT20250707015,274.85,PAYER EFT
2025-07-07,EFT20250707030,40.79,PAYER EFT
2025-07-07,EFT20250707031,49.87,PAYER EFT
2025-07-07,EFT20250707032,267.21,PAYER EFT
2025-07-07,EFT20250707034,326.34,PAYER EFT
2025-07-07,EFT20250707035,62.76,PAYER EFT
2025-07-08,EFT20250708006,384.22,PAYER EFT
2025-07-08,EFT20250708007,64.7,PAYER EFT
2025-07-08,EFT20250708013,64.7,PAYER EFT
2025-07-08,EFT20250708024,188.07,PAYER EFT
2025-07-08,EFT20250708026,100.37,PAYER EFT
2025-07-08,EFT20250708029,132.07,PAYER EFT
2025-07-08,EFT20250708030,42.06,PAYER EFT
2025-07-08,EFT20250708032,88.69,PAYER EFT
2025-07-08,EFT20250708034,56.16,PAYER EFT
2025-07-08,EFT20250708039,543.48,PAYER EFT
2025-07-09,EFT20250709001,52.02,PAYER EFT
2025-07-09,EFT20250709002,298.91,PAYER EFT
2025-07-09,EFT20250709005,162.27,PAYER EFT
2025-07-09,EFT20250709007,245.15,PAYER EFT
2025-07-09,EFT20250709009,131.34,PAYER EFT
2025-07-09,EFT20250709011,29.89,PAYER EFT
2025-07-09,EFT20250709012,260.74,PAYER EFT
2025-07-09,EFT20250709013,44.97,PAYER EFT
2025-07-09,EFT20250709015,85.4,PAYER EFT
2025-07-09,EFT20250709018,98.34,PAYER EFT
2025-07-09,EFT20250709023,374.06,PAYER EFT
2025-07-09,EFT20250709032,239.13,PAYER EFT
2025-07-09,EFT20250709035,113.23,PAYER EFT
2025-07-10,EFT20250710005,496.08,PAYER EFT
2025-07-10,EFT20250710010,336.44,PAYER EFT
2025-07-10,EFT20250710012,580.74,PAYER EFT
2025-07-10,EFT20250710013,239.13,PAYER EFT
2025-07-10,EFT20250710017,555.13,PAYER EFT
2025-07-10,EFT20250710020,55.73,PAYER EFT
2025-07-10,EFT20250710021,17.58,PAYER EFT
2025-07-10,EFT20250710024,18.11,PAYER EFT
2025-07-10,EFT20250710025,407.93,PAYER EFT
2025-07-10,EFT20250710026,111.03,PAYER EFT
2025-07-10,EFT20250710031,53.44,PAYER EFT
2025-07-10,EFT20250710032,52.15,PAYER EFT
2025-07-10,EFT20250710033,62.11,PAYER EFT
2025-07-10,EFT20250710034,197.34,PAYER EFT
2025-07-10,EFT20250710035,637.25,PAYER EFT
2025-07-10,EFT20250710038,393.41,PAYER EFT
2025-07-10,EFT20250710039,98.34,PAYER EFT
2025-07-11,EFT20250711004,121.12,PAYER EFT
2025-07-11,EFT20250711006,44.97,PAYER EFT
2025-07-11,EFT20250711007,73.29,PAYER EFT
2025-07-11,EFT20250711008,352.36,PAYER EFT
2025-07-11,EFT20250711010,140.4,PAYER EFT
2025-07-11,EFT20250711011,167.26,PAYER EFT
2025-07-11,EFT20250711016,162.27,PAYER EFT
2025-07-11,EFT20250711021,32.63,PAYER EFT
2025-07-11,EFT20250711022,196.43,PAYER EFT
2025-07-11,EFT20250711023,62.34,PAYER EFT
2025-07-11,EFT20250711028,84.11,PAYER EFT
2025-07-11,EFT20250711029,52.15,PAYER EFT
2025-07-11,EFT20250711034,162.27,PAYER EFT
2025-07-11,EFT20250711037,99.25,PAYER EFT
2025-07-11,EFT20250711039,88.13,PAYER EFT
2025-07-12,EFT20250712005,387.01,PAYER EFT
2025-07-12,EFT20250712014,186.01,PAYER EFT
2025-07-12,EFT20250712015,21.97,PAYER EFT
2025-07-12,EFT20250712017,85.4,PAYER EFT
2025-07-12,EFT20250712021,62.34,PAYER EFT
2025-07-12,EFT20250712023,232.92,PAYER EFT
2025-07-12,EFT20250712024,336.44,PAYER EFT
2025-07-12,EFT20250712025,49.62,PAYER EFT
2025-07-12,EFT20250712030,30.54,PAYER EFT
2025-07-12,EFT20250712031,31.6,PAYER EFT
2025-07-12,EFT20250712036,30.54,PAYER EFT
2025-07-12,EFT20250712037,292.77,PAYER EFT
2025-07-12,EFT20250712038,40.11,PAYER EFT
2025-07-13,EFT20250713001,22.64,PAYER EFT
2025-07-13,EFT20250713002,47.23,PAYER EFT
2025-07-13,EFT20250713003,470.69,PAYER EFT
2025-07-13,EFT20250713004,22.64,PAYER EFT
2025-07-13,EFT20250713007,51.76,PAYER EFT
2025-07-13,EFT20250713009,62.11,PAYER EFT
2025-07-13,EFT20250713010,84.11,PAYER EFT
2025-07-13,EFT20250713013,352.62,PAYER EFT
2025-07-13,EFT20250713014,34.9,PAYER EFT
2025-07-13,EFT20250713016,18.11,PAYER EFT
2025-07-13,EFT20250713017,62.76,PAYER EFT
2025-07-13,EFT20250713018,68.32,PAYER EFT
2025-07-13,EFT20250713025,35.98,PAYER EFT
2025-07-13,EFT20250713026,35.98,PAYER EFT
2025-07-13,EFT20250713034,18.58,PAYER EFT
2025-07-13,EFT20250713038,120.25,PAYER EFT
2025-07-14,EFT20250714011,668.36,PAYER EFT
2025-07-14,EFT20250714017,43.93,PAYER EFT
2025-07-14,EFT20250714018,50.21,PAYER EFT
2025-07-14,EFT20250714019,326.34,PAYER EFT
2025-07-14,EFT20250714020,47.23,PAYER EFT
2025-07-14,EFT20250714023,79.4,PAYER EFT
2025-07-14,EFT20250714027,62.76,PAYER EFT
2025-07-14,EFT20250714028,234.22,PAYER EFT
2025-07-14,EFT20250714033,73.29,PAYER EFT
2025-07-14,EFT20250714036,56.61,PAYER EFT
2025-07-14,EFT20250714038,14.04,PAYER EFT
2025-07-14,EFT20250714039,133.61,PAYER EFT
2025-07-15,EFT20250715000,65.27,PAYER EFT
2025-07-15,EFT20250715001,149.46,PAYER EFT
2025-07-15,EFT20250715003,44.41,PAYER EFT
2025-07-15,EFT20250715006,92.46,PAYER EFT
2025-07-15,EFT20250715007,226.45,PAYER EFT
2025-07-15,EFT20250715008,171.84,PAYER EFT
2025-07-15,EFT20250715013,74.73,PAYER EFT
2025-07-15,EFT20250715022,675.66,PAYER EFT
2025-07-15,EFT20250715023,14.04,PAYER EFT
2025-07-15,EFT20250715029,25.88,PAYER EFT
2025-07-15,EFT20250715031,156,PAYER EFT
2025-07-15,EFT20250715033,126,PAYER EFT
2025-07-15,EFT20250715035,44.97,PAYER EFT
2025-07-15,EFT20250715036,18.11,PAYER EFT
2025-07-15,EFT20250715038,62.76,PAYER EFT
2025-07-16,EFT20250716004,160.46,PAYER EFT
2025-07-16,EFT20250716010,76.35,PAYER EFT
2025-07-16,EFT20250716011,55.51,PAYER EFT
2025-07-16,EFT20250716013,465.45,PAYER EFT
2025-07-16,EFT20250716018,84.11,PAYER EFT
2025-07-16,EFT20250716019,48.2,PAYER EFT
2025-07-16,EFT20250716024,60.25,PAYER EFT
2025-07-16,EFT20250716029,158.59,PAYER EFT
2025-07-16,EFT20250716030,33.65,PAYER EFT
2025-07-16,EFT20250716032,26.72,PAYER EFT
2025-07-16,EFT20250716038,22.64,PAYER EFT
2025-07-17,EFT20250717001,133.61,PAYER EFT
2025-07-17,EFT20250717011,298.91,PAYER EFT
2025-07-17,EFT20250717014,44.97,PAYER EFT
2025-07-17,EFT20250717016,33.65,PAYER EFT
2025-07-17,EFT20250717017,95.18,PAYER EFT
2025-07-17,EFT20250717021,572.59,PAYER EFT
2025-07-17,EFT20250717027,219.66,PAYER EFT
2025-07-17,EFT20250717033,47.83,PAYER EFT
2025-07-17,EFT20250717036,36.23,PAYER EFT
2025-07-18,EFT20250718001,36.23,PAYER EFT
2025-07-18,EFT20250718004,84.11,PAYER EFT
2025-07-18,EFT20250718006,64.7,PAYER EFT
2025-07-18,EFT20250718013,47.49,PAYER EFT
2025-07-18,EFT20250718020,298.91,PAYER EFT
2025-07-18,EFT20250718021,298.91,PAYER EFT
2025-07-18,EFT20250718022,87.86,PAYER EFT
2025-07-18,EFT20250718023,49.69,PAYER EFT
2025-07-18,EFT20250718025,148.81,PAYER EFT
2025-07-18,EFT20250718026,298.91,PAYER EFT
2025-07-18,EFT20250718027,23.91,PAYER EFT
2025-07-18,EFT20250718029,280.54,PAYER EFT
2025-07-18,EFT20250718031,99.25,PAYER EFT
2025-07-18,EFT20250718039,84.11,PAYER EFT
2025-07-19,EFT20250719006,47.23,PAYER EFT
2025-07-19,EFT20250719012,144.34,PAYER EFT
2025-07-19,EFT20250719022,213.77,PAYER EFT
2025-07-19,EFT20250719026,64.7,PAYER EFT
2025-07-19,EFT20250719030,101.81,PAYER EFT
2025-07-19,EFT20250719033,25.88,PAYER EFT
2025-07-19,EFT20250719036,33.65,PAYER EFT
2025-07-19,EFT20250719037,64.7,PAYER EFT
2025-07-19,EFT20250719038,127.78,PAYER EFT
2025-07-19,EFT20250719039,104.17,PAYER EFT
2025-07-20,EFT20250720000,420.55,PAYER EFT
2025-07-20,EFT20250720002,33.65,PAYER EFT
2025-07-20,EFT20250720016,18.11,PAYER EFT
2025-07-20,EFT20250720019,52.15,PAYER EFT
2025-07-20,EFT20250720023,61.08,PAYER EFT
2025-07-20,EFT20250720024,34.16,PAYER EFT
2025-07-20,EFT20250720027,67.29,PAYER EFT
2025-07-20,EFT20250720028,226.45,PAYER EFT
2025-07-20,EFT20250720029,44.41,PAYER EFT
2025-07-20,EFT20250720032,282.42,PAYER EFT
2025-07-20,EFT20250720034,23.94,PAYER EFT
2025-07-21,EFT20250721005,48.2,PAYER EFT
2025-07-21,EFT20250721010,11.87,PAYER EFT
2025-07-21,EFT20250721011,226.45,PAYER EFT
2025-07-21,EFT20250721015,88.82,PAYER EFT
2025-07-21,EFT20250721022,291.15,PAYER EFT
2025-07-21,EFT20250721026,326.34,PAYER EFT
2025-07-21,EFT20250721029,45.81,PAYER EFT
2025-07-21,EFT20250721032,58.63,PAYER EFT
2025-07-21,EFT20250721037,79.4,PAYER EFT
2025-07-21,EFT20250721038,186.01,PAYER EFT
2025-07-21,EFT20250721039,903.99,PAYER EFT
2025-07-22,EFT20250722001,35.1,PAYER EFT
2025-07-22,EFT20250722005,164.52,PAYER EFT
2025-07-22,EFT20250722007,93.94,PAYER EFT
2025-07-22,EFT20250722013,55.51,PAYER EFT
2025-07-22,EFT20250722014,68.32,PAYER EFT
2025-07-22,EFT20250722016,23.22,PAYER EFT
2025-07-22,EFT20250722018,42.06,PAYER EFT
2025-07-22,EFT20250722021,64.97,PAYER EFT
2025-07-22,EFT20250722025,65.6,PAYER EFT
2025-07-22,EFT20250722027,19.15,PAYER EFT
2025-07-22,EFT20250722028,794.25,PAYER EFT
2025-07-22,EFT20250722029,30.54,PAYER EFT
2025-07-22,EFT20250722035,64.7,PAYER EFT
2025-07-22,EFT20250722037,239.39,PAYER EFT
2025-07-22,EFT20250722038,238.05,PAYER EFT
2025-07-22,EFT20250722039,42.06,PAYER EFT
2025-07-23,EFT20250723001,180.43,PAYER EFT
2025-07-23,EFT20250723002,282.1,PAYER EFT
2025-07-23,EFT20250723008,35.98,PAYER EFT
2025-07-23,EFT20250723015,234.86,PAYER EFT
2025-07-23,EFT20250723016,267.21,PAYER EFT
2025-07-23,EFT20250723017,35.98,PAYER EFT
2025-07-23,EFT20250723019,175.73,PAYER EFT
2025-07-23,EFT20250723020,22.3,PAYER EFT
2025-07-23,EFT20250723027,59.92,PAYER EFT
2025-07-23,EFT20250723028,53.44,PAYER EFT
2025-07-23,EFT20250723032,358.77,PAYER EFT
2025-07-23,EFT20250723033,465.45,PAYER EFT
2025-07-24,EFT20250724003,76.35,PAYER EFT
2025-07-24,EFT20250724004,59.36,PAYER EFT
2025-07-24,EFT20250724005,407.94,PAYER EFT
2025-07-24,EFT20250724007,352.62,PAYER EFT
2025-07-24,EFT20250724009,43.62,PAYER EFT
2025-07-24,EFT20250724012,42.06,PAYER EFT
2025-07-24,EFT20250724016,32.63,PAYER EFT
2025-07-24,EFT20250724018,343.56,PAYER EFT
2025-07-24,EFT20250724025,71.17,PAYER EFT
2025-07-24,EFT20250724029,59.36,PAYER EFT
2025-07-24,EFT20250724030,225.94,PAYER EFT
2025-07-24,EFT20250724032,43.62,PAYER EFT
2025-07-24,EFT20250724035,420.55,PAYER EFT
2025-07-24,EFT20250724039,71.17,PAYER EFT
2025-07-25,EFT20250725001,25.1,PAYER EFT
2025-07-25,EFT20250725004,336.44,PAYER EFT
2025-07-25,EFT20250725005,84.11,PAYER EFT
2025-07-25,EFT20250725006,238.35,PAYER EFT
2025-07-25,EFT20250725007,53.44,PAYER EFT
2025-07-25,EFT20250725008,22.64,PAYER EFT
2025-07-25,EFT20250725015,113.23,PAYER EFT
2025-07-25,EFT20250725022,420.55,PAYER EFT
2025-07-25,EFT20250725024,81.59,PAYER EFT
2025-07-25,EFT20250725028,49.87,PAYER EFT
2025-07-25,EFT20250725029,352.62,PAYER EFT
2025-07-25,EFT20250725030,51.76,PAYER EFT
2025-07-25,EFT20250725032,88.82,PAYER EFT
2025-07-25,EFT20250725034,51.76,PAYER EFT
2025-07-25,EFT20250725037,291.15,PAYER EFT
2025-07-25,EFT20250725038,59.36,PAYER EFT
2025-07-26,EFT20250726000,34.2,PAYER EFT
2025-07-26,EFT20250726001,20.7,PAYER EFT
2025-07-26,EFT20250726002,64.7,PAYER EFT
2025-07-26,EFT20250726012,158.9,PAYER EFT
2025-07-26,EFT20250726025,570.81,PAYER EFT
2025-07-26,EFT20250726030,121.27,PAYER EFT
2025-07-26,EFT20250726031,20.7,PAYER EFT
2025-07-26,EFT20250726037,44.41,PAYER EFT
2025-07-27,EFT20250727002,267.21,PAYER EFT
2025-07-27,EFT20250727005,468.75,PAYER EFT
2025-07-27,EFT20250727007,547.36,PAYER EFT
2025-07-27,EFT20250727011,126.56,PAYER EFT
2025-07-27,EFT20250727015,18.11,PAYER EFT
2025-07-27,EFT20250727020,407.93,PAYER EFT
2025-07-27,EFT20250727023,444.1,PAYER EFT
2025-07-27,EFT20250727024,91.15,PAYER EFT
2025-07-27,EFT20250727025,83.34,PAYER EFT
2025-07-27,EFT20250727027,465.45,PAYER EFT
2025-07-27,EFT20250727029,49.62,PAYER EFT
2025-07-27,EFT20250727033,29.89,PAYER EFT
2025-07-27,EFT20250727035,42.06,PAYER EFT
2025-07-28,EFT20250728000,122.93,PAYER EFT
2025-07-28,EFT20250728004,215.33,PAYER EFT
2025-07-28,EFT20250728011,62.76,PAYER EFT
2025-07-28,EFT20250728012,352.62,PAYER EFT
2025-07-28,EFT20250728013,70.63,PAYER EFT
2025-07-28,EFT20250728014,67.29,PAYER EFT
2025-07-28,EFT20250728017,50.21,PAYER EFT
2025-07-28,EFT20250728018,291.8,PAYER EFT
2025-07-28,EFT20250728020,25.88,PAYER EFT
2025-07-28,EFT20250728023,180.43,PAYER EFT
2025-07-28,EFT20250728029,51.76,PAYER EFT
2025-07-28,EFT20250728032,555.13,PAYER EFT
2025-07-28,EFT20250728033,408.03,PAYER EFT
2025-07-28,EFT20250728034,20.7,PAYER EFT
2025-07-28,EFT20250728036,37.78,PAYER EFT
2025-07-28,EFT20250728038,56.61,PAYER EFT
2025-07-29,EFT20250729000,111.09,PAYER EFT
2025-07-29,EFT20250729002,18.58,PAYER EFT
2025-07-29,EFT20250729003,26.07,PAYER EFT
2025-07-29,EFT20250729008,113.23,PAYER EFT
2025-07-29,EFT20250729009,24.43,PAYER EFT
2025-07-29,EFT20250729010,62.11,PAYER EFT
2025-07-29,EFT20250729014,84.11,PAYER EFT
2025-07-29,EFT20250729016,47.23,PAYER EFT
2025-07-29,EFT20250729022,34.9,PAYER EFT
2025-07-29,EFT20250729028,106.41,PAYER EFT
2025-07-29,EFT20250729029,148.81,PAYER EFT
2025-07-29,EFT20250729034,129.08,PAYER EFT
2025-07-29,EFT20250729035,28.08,PAYER EFT
2025-07-30,EFT20250730004,62.34,PAYER EFT
2025-07-30,EFT20250730005,29.89,PAYER EFT
2025-07-30,EFT20250730006,420.55,PAYER EFT
2025-07-30,EFT20250730010,213.77,PAYER EFT
2025-07-30,EFT20250730012,122.93,PAYER EFT
2025-07-30,EFT20250730015,298.91,PAYER EFT
2025-07-30,EFT20250730016,47.83,PAYER EFT
2025-07-30,EFT20250730021,88.32,PAYER EFT
2025-07-30,EFT20250730030,56.94,PAYER EFT
2025-07-30,EFT20250730035,55.73,PAYER EFT
2025-07-30,EFT20250730036,472.15,PAYER EFT
2025-07-31,EFT20250731006,162.27,PAYER EFT
2025-07-31,EFT20250731007,538.63,PAYER EFT
2025-07-31,EFT20250731008,79.4,PAYER EFT
2025-07-31,EFT20250731009,54.93,PAYER EFT
2025-07-31,EFT20250731011,35.3,PAYER EFT
2025-07-31,EFT20250731013,81.99,PAYER EFT
2025-07-31,EFT20250731017,49.69,PAYER EFT
2025-07-31,EFT20250731020,22.64,PAYER EFT
2025-07-31,EFT20250731023,87,PAYER EFT
2025-07-31,EFT20250731029,162.27,PAYER EFT
2025-07-31,EFT20250731030,88.82,PAYER EFT
2025-07-31,EFT20250731033,76.35,PAYER EFT
2025-07-31,EFT20250731035,549.95,PAYER EFT
2025-07-31,EFT20250731037,416.09,PAYER EFT
2025-07-31,EFT20250731038,52.15,PAYER EFT
2025-07-31,EFT20250731039,465.45,PAYER EFT
2025-08-01,EFT20250801002,282.42,PAYER EFT
2025-08-01,EFT20250801005,88.82,PAYER EFT
2025-08-01,EFT20250801012,35.33,PAYER EFT
2025-08-01,EFT20250801015,84.11,PAYER EFT
2025-08-01,EFT20250801017,52.15,PAYER EFT
2025-08-01,EFT20250801022,113.29,PAYER EFT
2025-08-01,EFT20250801026,460.12,PAYER EFT
2025-08-01,EFT20250801034,246.26,PAYER EFT
2025-08-01,EFT20250801036,145.06,PAYER EFT
2025-08-01,EFT20250801037,84.11,PAYER EFT
2025-08-01,EFT20250801038,40.79,PAYER EFT
2025-08-01,EFT20250801039,81.59,PAYER EFT
2025-08-02,EFT20250802001,158.23,PAYER EFT
2025-08-02,EFT20250802002,122.93,PAYER EFT
2025-08-02,EFT20250802005,60.98,PAYER EFT
2025-08-02,EFT20250802011,415.71,PAYER EFT
2025-08-02,EFT20250802012,93.94,PAYER EFT
2025-08-02,EFT20250802015,88.82,PAYER EFT
2025-08-02,EFT20250802018,22.3,PAYER EFT
2025-08-02,EFT20250802025,35.15,PAYER EFT
2025-08-02,EFT20250802026,84.11,PAYER EFT
2025-08-02,EFT20250802033,58.63,PAYER EFT
2025-08-02,EFT20250802034,219.66,PAYER EFT
2025-08-02,EFT20250802036,126.46,PAYER EFT
2025-08-02,EFT20250802037,81.59,PAYER EFT
2025-08-03,EFT20250803000,85.4,PAYER EFT
2025-08-03,EFT20250803006,93.94,PAYER EFT
2025-08-03,EFT20250803008,62.34,PAYER EFT
2025-08-03,EFT20250803009,11.87,PAYER EFT
2025-08-03,EFT20250803013,56.16,PAYER EFT
2025-08-03,EFT20250803014,648.94,PAYER EFT
2025-08-03,EFT20250803015,84.11,PAYER EFT
2025-08-03,EFT20250803016,26.07,PAYER EFT
2025-08-03,EFT20250803017,76.22,PAYER EFT
2025-08-03,EFT20250803018,221.23,PAYER EFT
2025-08-03,EFT20250803019,64.7,PAYER EFT
2025-08-03,EFT20250803030,245.54,PAYER EFT
2025-08-03,EFT20250803031,41.72,PAYER EFT
2025-08-03,EFT20250803034,55.51,PAYER EFT
2025-08-03,EFT20250803037,388.2,PAYER EFT
2025-08-03,EFT20250803038,569.54,PAYER EFT
2025-08-03,EFT20250803039,79.4,PAYER EFT
2025-08-04,EFT20250804007,181.16,PAYER EFT
2025-08-04,EFT20250804009,60.25,PAYER EFT
2025-08-04,EFT20250804015,62.11,PAYER EFT
2025-08-04,EFT20250804024,41.72,PAYER EFT
2025-08-04,EFT20250804025,538.31,PAYER EFT
2025-08-04,EFT20250804026,85.4,PAYER EFT
2025-08-04,EFT20250804027,42.06,PAYER EFT
2025-08-04,EFT20250804028,326.34,PAYER EFT
2025-08-04,EFT20250804030,120.49,PAYER EFT
2025-08-05,EFT20250805002,444.1,PAYER EFT
